abis_Monocyte conventional,abis_NK cell,abis_T cell CD8+ memory,abis_T cell CD4+ naive,abis_T cell CD8+ naive,abis_B cell naive,abis_T cell CD4+ memory,abis_T cell MAIT,abis_T cell gamma delta VD2,abis_Neutrophil,abis_T cell gamma delta non-VD2,abis_Basophil,abis_Monocyte non-conventional,abis_B cell memory,abis_Myeloid dendritic cell,abis_Plasmacytoid dendritic cell,abis_B cell plasma immature,Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score),consensus_tme_B cell,consensus_tme_cytotoxicity score,consensus_tme_Myeloid dendritic cell,consensus_tme_Eosinophil,consensus_tme_Macrophage,consensus_tme_MAST cell,consensus_tme_NK cell,consensus_tme_Neutrophil,consensus_tme_T cell CD4+,consensus_tme_T cell CD8+,consensus_tme_T cell gamma delta,consensus_tme_T cell regulatory (Tregs),consensus_tme_Macrophage M1,consensus_tme_Macrophage M2,consensus_tme_Endothelial cell,consensus_tme_Cancer associated fibroblast,consensus_tme_Monocyte,consensus_tme_immune score,EPIC_B cell,EPIC_Cancer associated fibroblast,EPIC_T cell CD4+,EPIC_T cell CD8+,EPIC_Endothelial cell,EPIC_Macrophage,EPIC_NK cell,EPIC_uncharacterized cell,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity,mcp_counter_T cell,mcp_counter_T cell CD8+,mcp_counter_cytotoxicity score,mcp_counter_NK cell,mcp_counter_B cell,mcp_counter_Monocyte,mcp_counter_Macrophage/Monocyte,mcp_counter_Myeloid dendritic cell,mcp_counter_Neutrophil,mcp_counter_Endothelial cell,mcp_counter_Cancer associated fibroblast,timer_B cell,timer_T cell CD4+,timer_T cell CD8+,timer_Neutrophil,timer_Macrophage,timer_Myeloid dendritic cell,xcell_Myeloid dendritic cell activated,xcell_B cell,xcell_T cell CD4+ memory,xcell_T cell CD4+ naive,xcell_T cell CD4+ (non-regulatory),xcell_T cell CD4+ central memory,xcell_T cell CD4+ effector memory,xcell_T cell CD8+ naive,xcell_T cell CD8+,xcell_T cell CD8+ central memory,xcell_T cell CD8+ effector memory,xcell_Class-switched memory B cell,xcell_Common lymphoid progenitor,xcell_Common myeloid progenitor,xcell_Myeloid dendritic cell,xcell_Endothelial cell,xcell_Eosinophil,xcell_Cancer associated fibroblast,xcell_Granulocyte-monocyte progenitor,xcell_Hematopoietic stem cell,xcell_Macrophage,xcell_Macrophage M1,xcell_Macrophage M2,xcell_Mast cell,xcell_B cell memory,xcell_Monocyte,xcell_B cell naive,xcell_Neutrophil,xcell_NK cell,xcell_T cell NK,xcell_Plasmacytoid dendritic cell,xcell_B cell plasma,xcell_T cell gamma delta,xcell_T cell CD4+ Th1,xcell_T cell CD4+ Th2,xcell_T cell regulatory (Tregs),xcell_immune score,xcell_stroma score,xcell_microenvironment score
2.09,2,-1.55,2.7,0.404,0.0469,5.01,2.31,-0.866,1.34,-0.017,0.277,0.465,0.827,0.174,0.304,0.00371,P043,0,0.273354995182442,0.0631808796129889,0.0759281265764588,0,0.554059088947032,0,0,0.0717314998550123,0,0,0.0181594725339487,0,0.110939559468713,0.126360470094053,0,0.011203807814289,0,0.023292622303726,0,0,0,0.002,0.336861622257214,0.956144456546595,1.32821052238867,-0.0855736,-0.23264607,-0.04343085,-0.12808189,0.11010746,-0.11032224,-0.25055816,-0.15256609,-0.06877896,-0.05059195,-0.22130451,-0.05236332,0.0297975,0.07002161,0.13291489,0.2273164,-0.0421397,-0.03459397,0.02329001,0.03604833,0.1501913,0.03984582,0.06923194,0.004725829,2.994445e-10,0.6766668,-248.823179125271,24.0363524944293,-224.786826630842,0.84082484393092,9.246807,1.8769,4.91436,1.952367,20.669256,9.658986,9.658986,3.85104,13.293767,8.431606,51.901938,0.08936266,0.16790164,0.17108316,0.12288623,0.05662638,0.51573119,0.1897424,0.02075471,6.661596e-21,9.883802e-21,0,1.739041e-18,0,0.001059082,3.516333e-19,0.02688801,0,0.03753773,0.01149758,6.224435e-19,0.002117257,0.03518198,0,0.09038925,0,0.1261421,0.03272894,0.04578125,0.02189556,0,4.421527e-19,2.293924e-18,0.002418915,0,1.160646e-19,0.002844132,0,0.0004842099,7.018241e-18,0.03309336,0.1148105,2.264998e-19,0.03706727,0.06278562,0.09985289
1.72,1.9,-0.43,-0.68,-0.0233,0.0915,10.7,2.5,0.119,3.3,-1.2,0.302,0.753,0.862,0.799,0.369,0.00123,P052,0,0.146987817103371,0.152921675587273,0.16364065239277,0,0.599415269129476,0.0858905064410928,0.00793187848993996,0.0298226764847145,0,0,0,0,0.170946241990553,0.195166053928533,0.163592902026436,0.0715153718891245,0.0144804944483217,0,0.0220332198147887,0,0.108089401000591,0,0.484080334624647,0.875501523649451,1.93243416072698,-0.002106428,0.085382308,0.263037386,0.216073651,0.353475038,0.286155181,0.040827657,0.132420525,0.168527461,0.154375669,0.101363669,0.248166616,0.29916877,0.357165581,0.271585994,0.370997352,0.192070178,0.209927294,0.02732576,0.04842795,0.2536835,0.009629301,0.09794141,0.01043907,9.506391e-09,0.552553,947.04320515248,1370.33404026303,2317.37724541551,0.585620244249107,10.51974,6.9169,8.96608,1.6547,28.03667,20.70101,20.70101,5.93276,14.58475,14.3367,77.59784,0.07310293,0.18538117,0.20481617,0.16306999,0.05784651,0.57243371,0.4713401,0.0542165,0.00322004,0.01910539,0.007890292,0,0.0146718,0.003506813,0.03157208,0.1081956,0.0107641,0.01793549,0.01235481,0,0.03304081,0.08022869,5.967717e-20,0.09816625,2.327755e-18,0.06857249,0.07205185,0.06737715,0.02546441,0.0001532528,0.01797439,0.01790372,0.005172387,0.005089937,0,0.007797761,0.008362592,0.01333446,0,0.02299894,0.09007633,0.0692048,0.1479456,0.09096893,0.2389146
0.964,1.45,-0.996,3.6,-0.226,0.133,3.2,2.56,-0.581,1.39,0.08,0.567,0.0621,0.622,0.263,0.245,0.00513,P082,0.172293578042838,0,0.00205609853443875,0,0,0.258100584362349,0,0,0.228355807532737,0.0126045331183363,0.0791057466760333,0,0.0895381241937478,0.18521476746475,0,0,0,0.0124810749483986,0.0841543389593228,0,0,0,0.956,-0.0323177934790073,1.10915943995567,1.12390465383295,-0.2215522,-0.4064808,-0.2920087,-0.3326398,-0.1015678,-0.2250727,-0.2693155,-0.2027798,-0.2477115,-0.1959374,-0.2545584,-0.3568068,-0.2420271,-0.1906786,-0.3452903,-0.1815176,-0.2035073,-0.1944282,0.01388142,0.01298887,0.1708845,0.0510762,0.01625553,0.001337274,1.086338e-10,0.7335762,-2143.4511973431,-1186.49745721831,-3329.94865456142,0.993257605829924,4.304757,4.1616,3.65764,5.790467,8.251967,6.930543,6.930543,1.85562,15.00168,4.764631,20.225287,0.08069781,0.10747316,0.20927771,0.1159741,0.04054728,0.49918017,0.00846066,0.01720509,0.004530714,0.01455277,2.469504e-18,0.0220815,0,6.611578e-21,0.0006283368,0.04073458,0,0.03949605,0.03217328,0.0007203131,0,0,0.004568908,2.75189e-18,0.01909173,0.04117819,0.00250373,0.004310343,0,0.01595689,0,3.750671e-18,0,1.654527e-18,0,0.02416811,0.001970235,0.003477483,1.10901e-17,0.03726992,0.08748498,0.003319364,0.02724197,2.097402e-18,0.02724197
0.815,2.61,-1.19,4.57,-0.379,0.33,4.2,3.09,-0.595,2.41,-0.361,0.51,1.09,0.411,0.525,0.346,0.00916,P025,0.242873160691808,0,0.420121790787232,0,0,0.324050740248484,0,0,0,0.0134209439169806,0,0.129399080176278,0,0.268494038218323,0.234351780352348,0,0,0,0,0,0,0,0.002,0.398775385649762,0.929433964391264,1.63271153439145,-0.003030751,0.002446997,-0.033590489,-0.047424057,0.188269049,0.028473735,-0.053628618,-0.087450428,-0.044893144,0.027172166,-0.127766466,-0.073437168,0.103984348,0.141063426,0.024466863,0.187047871,-0.012616833,0.041356554,0.02180352,0.02462055,0.1963397,0.07597828,0.05125379,0.005598678,2.206466e-10,0.6244055,-314.937836656842,384.2375262163,69.2996895594585,0.816681358332759,10.028921,6.6049,11.50038,6.6049,24.3047,8.363086,8.363086,6.86858,19.985153,8.516562,36.362763,0.08228219,0.13153434,0.20594282,0.1297805,0.053223,0.49814084,0.2355117,0.06108042,0,0.008839791,0,5.900066e-19,0.003519231,8.352717e-19,2.958697e-18,5.043566e-19,0,0.0487239,0.005178929,0,0.01172545,0.0380045,5.818962e-19,0.02132153,0.03060121,0.08574038,0.03211814,0.01051255,0.02407204,0.004705713,0.04205781,8.851253e-19,0.00589239,0.001168815,3.286885e-18,0.3027502,0.031079,0.02893156,6.975204e-18,0.01876184,0.0770278,0.04428243,0.07386569,0.02966302,0.1035287
1.92,1.89,-0.452,4.83,-1.17,0.176,2.09,2.34,-0.387,1.38,-0.311,0.424,0.0602,0.186,0.238,0.264,0.00834,P006,0.171794920010527,0,0,0,0,0.51942885258519,0,0,0,0,0.0784410551908843,0,0.0605249122058385,0.167122723006324,0,0,0,0,0.0270735535438803,0,0.00882768945609355,0,0.868,0.00383571337169815,1.11108022726486,1.03321370599874,-0.12503943,-0.17549608,-0.26391072,-0.1921778,-0.08161549,-0.25629551,-0.18777916,-0.21216031,-0.2478356,-0.19563918,-0.24193505,-0.41258089,-0.16711561,-0.23627285,-0.11093562,0.14427661,-0.16906142,-0.1780773,0.004453378,0.03178574,0.1089955,0.04970878,0.04260153,0.00218445,4.023283e-09,0.7602707,-1152.53339062796,-1069.42124536457,-2221.95463599253,0.961378106667935,3.389786,1,8.2793,5.2354,9.168322,8.6816,8.6816,4.53286,12.267827,6.659531,45.290438,0.08469318,0.09739369,0.19855309,0.11104034,0.04712362,0.47861995,1.308401e-18,0,3.177322e-20,0.008065667,1.397236e-19,0.004294134,0.001980395,0.002780276,2.819346e-19,0.01842115,0,0.02244984,0.009616342,0,8.020797e-19,0.01242895,0.0006157365,9.498835e-18,0.03978358,0.1644141,0.005719178,0.001988157,0.000409757,0.01079606,1.17013e-17,0,7.054487e-18,0,3.724628e-19,0.09054699,0,0.01971151,0,0.03932746,0.08739496,1.022756e-18,0.01142065,0.006214476,0.01763513
0.324,1.85,-0.234,4.43,-1.31,0.269,2.25,2.51,-0.431,1.41,-0.207,0.485,0.255,0.337,0.263,0.204,0.00726,P033,0,0.183995319068995,0.0291955192043321,0.0989663006348951,0,0.132567610669972,0,0.0791591579818461,0,0.0593929067777802,0.0228219241144867,0,0,0.117055605074627,0,0.00684683919253516,0,0.00302542281275919,0.156045573585813,0,0.129520780858674,0,0.976,-0.0436276900836552,1.10101433855217,1.01859295997672,-0.2245871,-0.1955827,-0.3034009,-0.346246,-0.1852455,-0.3298179,-0.2052165,-0.2514368,-0.2848579,-0.2071139,-0.234783,-0.4758349,-0.2650866,-0.2684544,-0.3514322,-0.1226772,-0.2607211,-0.229719,0.01112257,0.0130504,0.1502134,0.05727701,0.04000407,0.0008004458,1.254141e-10,0.7275321,-2044.34451001751,-1628.46937502414,-3672.81388504165,0.997831966094352,3.424136,0.36,5.52938,6.6049,7.9635,2.681886,2.681886,1.19974,14.491627,7.075978,17.8415,0.07705806,0.09510971,0.19834332,0.1084421,0.02720367,0.47352649,8.404845e-18,0.02505479,3.481637e-19,0.01422965,0,2.87564e-21,5.617574e-19,0,0.03100501,0.02662775,0,0.04422664,0.008982516,0.009000901,0.001154394,0.0006209625,0.0007545242,1.68764e-17,0.05171712,0.02514849,1.655982e-18,4.209093e-19,4.462225e-20,0.03019477,0,6.723466e-18,0,0,0,0.08158917,0.002644785,0.006406176,0,0.02974929,7.54299e-18,6.238512e-19,0.05877566,0.0003104813,0.05908614
0.464,2.04,-1.83,0.569,0.713,0.306,7.16,1.47,-0.893,1.28,0.0905,0.439,0.54,0.00797,0.336,0.174,0.0021,P077,0,0.0471585145698232,0.182223122343528,0,0.00632525772716088,0.421551044833291,0.0491356660268779,0,0,0,0.111053492490026,0,0.00245247343089144,0.0752664741167961,0.0755898014066778,0,0.148471203289251,0,0,0,0.00323956498096338,0,0.312,0.084003460249949,1.05872515483575,1.12246661521529,-0.22847321,-0.31312312,-0.16753324,-0.15597336,-0.01001009,-0.15129159,-0.33219873,-0.21678576,-0.19117627,-0.20123534,-0.30866171,-0.20322336,-0.14720072,-0.11930952,-0.20772931,-0.07537707,-0.12474566,-0.14952433,0.003999729,0.01962475,0.1329934,0.0254478,0.03441142,0.00355838,1.65165e-10,0.7799645,-1615.84917712765,-495.781634906223,-2111.63081203388,0.956795078946972,3.980829,3.5344,3.02504,5.2249,10.696556,7.286914,7.286914,2.69384,11.860573,4.698062,26.4145,0.08217082,0.12228398,0.1929896,0.1224637,0.04022828,0.50265078,0.07947487,0,0,1.914607e-18,0,8.054179e-18,9.761072e-18,4.925188e-20,0,0.0008575315,0,0.001700374,0.003863718,9.543899e-19,0,5.687917e-19,0.0004121898,9.727837e-18,0.03785685,0.08652544,0.00880412,0.003962659,0.009870484,0.004457323,0,6.98651e-18,7.580613e-20,9.794398e-22,0,0.1189707,0.002496413,0.00354116,2.806424e-17,0.04378877,0.1024761,0,0.009115756,5.148314e-18,0.009115756
2.19,2.12,-1.83,1.27,-0.0729,0.0588,7.93,3.62,-0.878,5.15,-0.0338,0.736,1.23,0.592,1.02,0.354,0.0087,P060,0,0.1620502356502,0.262660548369755,0.0372021875380739,0,0.544360624850185,0.0152516261845965,0,0.0385685974667606,0,0,0.0650045436281374,0,0.0262470522828532,0.0169696151731949,0.151740105030796,0.111557499673237,0.0319650482894345,0.0929892234280812,0.0855012033010798,0,0.561582222127028,0,0.546993459446154,0.840521096381201,2.20365033299341,0.11701881,-0.04564781,0.26000849,0.38626533,0.39836405,0.35860776,-0.02982577,0.44623588,0.22537395,0.16442823,0.13196584,0.214406,0.26160024,0.39946914,0.49448439,0.33135464,0.39606187,0.27727482,0.02249032,0.04097677,0.2206659,1.244357e-06,0.197517,0.0117607,3.215155e-09,0.5065881,1451.16988659363,1990.99702326521,3442.16690985884,0.444430971539535,9.4999214,1.2321,4.42696,0.4315667,23.6080333,20.2925571,20.2925571,7.0564,32.5671267,23.7811063,70.0626,0.07526931,0.19295621,0.18406699,0.21145908,0.083614,0.52880661,0.2923529,0,1.758447e-20,0.02427222,1.182774e-17,7.682171e-18,0.00978608,0,9.159622e-18,0.001070217,6.495783e-21,0,0,0.01535062,0.04147031,0.2822767,3.803774e-18,0.2864912,0.06994154,0.5497007,0.03320494,0.03070385,0.03772873,0.02010027,0,0.1229309,0,0.133003,1.279436e-19,0.09717613,2.244534e-18,0.003550909,0,0,2.026753e-19,0.04699626,0.2338063,0.2853634,0.5191698
1.95,2.75,-1.35,4.62,-0.757,0.0903,3.64,2.79,-0.9,2.59,-0.275,0.347,0.181,0.24,0.248,0.169,0.00416,P030,0,0.150669412648915,0.0180842462150866,0,0.0157752486276682,0.322688907813634,0,0.0391071494608787,0,0,0,0.122025487583219,0.0108207426036135,0.0907577585140329,0.158257976554565,0.0714629620612087,0.0648032293940414,0.0301154667378923,0.0521000115519575,0,0,0,0.016,0.209077182542558,1.00653697932444,1.14666859976671,-0.22242395,-0.34459145,-0.0549564,-0.14531624,0.13337723,-0.0937655,-0.33499179,-0.1713739,-0.17179342,-0.15576433,-0.2539118,-0.15086769,0.05067257,0.07512368,-0.13917895,0.37841922,-0.05359473,-0.07299982,0.004597266,0.04030294,0.1647614,0.0259649,0.035649,0.004448888,6.205005e-11,0.7242756,119.019100772768,-116.223568015051,2.79553275771742,0.822275919240626,3.2725,0.04,2.78758,4.4049,13.178167,14.014357,14.014357,0.6403,14.156967,7.179578,65.730787,0.07338979,0.16819595,0.15251681,0.12770348,0.04434443,0.52267624,0.107388,0,5.279994e-19,0.01980183,0,2.903498e-18,0,0,1.939884e-19,0.002568699,0,0.002599791,0.00369069,0.0003787007,1.982237e-19,0.001728564,0,0.03517701,0.003848743,0.07061282,0.0251134,0.01429669,0.01220543,6.616113e-21,0,0,0,0,1.057661e-18,0.06546719,0,6.366933e-05,0,0.04201757,0.01798797,0.00759613,0.01674227,0.01899053,0.0357328
2.78,3.13,-1.45,2.48,-0.568,0.0725,6.17,4.7,-0.643,2.98,-0.771,1.6,0.766,0.435,0.425,0.345,0.00789,P078,0.0725562935049595,0,0.125327297734404,0.0755785476625845,0,0.526113721916886,0.0755587404638368,0,0.115149918780103,0,0,0,0,0.227703477831321,0.0247629140782179,0.244168223179447,0,0.000785553510101806,0.0738957965322854,0,0.0899688335074138,0.236731420559081,0,0.494650128846866,0.871204863282334,1.88830073926064,0.0186729,0.07115176,0.19720579,0.31403553,0.34091106,0.35578444,0.02215103,0.27649211,0.23503858,0.19085504,0.13786843,0.24862113,0.19955062,0.35250103,0.47201672,0.44655388,0.26033483,0.22997424,0.009202183,0.05669101,0.2431067,0.002043746,0.1598937,0.01126317,3.057509e-10,0.5177996,1464.87592016499,1725.12738668843,3190.00330685342,0.477277226418894,10.807821,3.3489,6.97384,2.713433,11.550667,20.306543,20.306543,5.17364,20.62698,18.752791,87.6491,0.06117356,0.20620197,0.1867961,0.17627251,0.08224286,0.53315656,0.2057873,0,2.674448e-19,0.07922256,9.006841e-19,1.428421e-18,0.03077558,0,0.02652469,0.06824034,5.447109e-19,1.397935e-17,0,0,0.03996586,0.2001719,0.02734302,0.3866685,0.144361,0.3498906,0.05854684,0.0371889,0.05998674,0.008513418,0,0.03454245,0,0.03368181,0,0.1057141,0,0,0,0,0.03181499,0.02602393,0.1527454,0.2934202,0.4461656
1.31,1.68,-1.6,1.13,0.654,0.0237,5.64,1.73,-0.837,2.05,0.17,0.36,0.891,0.475,0.223,0.223,0.003,P061,0,0.198842418651565,0.229005321929702,0.0501285280378476,0,0.366331369625986,0.0309747759060923,0,0,0,0,0,0,0.128823920958506,0.0891463621747102,0,0.0323707634896896,0,0,0.0259676471433085,0,0.00406037011517175,0.002,0.364502328058134,0.93999128971757,1.15565147803258,-0.15626093,-0.213908629,-0.089452338,-0.199594252,0.124530092,-0.132811324,-0.273238335,-0.180173727,-0.181412148,-0.150960221,-0.257918154,-0.159713226,-0.020796281,0.004262792,-0.214637825,-0.032301383,-0.116535637,-0.092163589,0.0110758,0.0268967,0.1783866,0.0001679964,0.02894789,0.006113634,1.04033e-09,0.7484114,-1122.4321937515,-243.864142279456,-1366.29633603096,0.919326543925816,3.267107,3.4596,2.88578,2.036067,19.060244,9.955243,9.955243,1.30774,9.562733,5.227812,43.367662,0.09628366,0.11940868,0.19765266,0.12896642,0.06624634,0.5152369,0.1623666,0,0,0,0,0,9.049361e-19,0.003072065,1.926548e-19,0.007180222,7.929684e-18,0.005334471,0.01960794,3.868719e-18,8.510627e-05,0.0002438011,0,0,0,0.03340391,0.05419178,0.0536402,0.02092577,0.000520502,0.00575146,2.752082e-17,5.257231e-19,1.054329e-18,1.27003e-17,0.00366287,0.002820348,0.01256042,0,0.04725214,0.2103179,5.084959e-19,0.03653159,0.0001219006,0.03665349
0.474,2.37,-0.626,3.93,-1.2,0.202,3.2,2.19,-0.747,1.92,-0.303,0.431,0.52,0.287,0.195,0.126,0.00382,P050,0,0.356197095054477,0.236424536962151,0,0.0280542489646134,0.308192884627266,0,0,0,0,0.0191499228501875,0,0.0322743482298437,0.0628464567558475,0.0115335592597149,0,0,0,0.000789658390036519,0,0.0231729048496074,0,0.002,0.336262810962545,0.975142197460477,1.07863561594374,-0.21860578,-0.31167645,-0.28999072,-0.34416231,-0.10065973,-0.31968227,-0.30166484,-0.23941366,-0.2042647,-0.16627283,-0.2904877,-0.2011669,-0.20692754,-0.20226921,0.07255547,-0.04584263,-0.21517274,-0.19853107,0.009200549,0.01775688,0.1066863,0.04377747,0.05681206,0.003038163,3.949229e-10,0.7627286,-1444.90700654109,-638.0511915573,-2082.95819809839,0.955562842429218,3.482336,2.1316,1.82406,5.3894,15.231267,5.149057,5.149057,9.22452,15.108913,10.859063,29.178638,0.0934632,0.14055324,0.16062048,0.11350495,0.04842591,0.47761981,0.02624845,0,0,0,1.279649e-17,0,0,0.003717674,3.426331e-18,0.005588798,4.522805e-18,0.003857354,0.009458074,0,0,0.03865329,4.241477e-18,2.264583e-17,0.03358879,0.2091987,0.008218499,0.006694835,0.00434282,1.253621e-19,1.648765e-17,1.523634e-17,0,0,5.081961e-18,0.03362565,0,0.005555321,2.870478e-18,0.08606805,0.03152593,0,0.005478999,0.01932664,0.02480564
1.35,2.03,-0.7,4.52,-1.08,0.0621,3.11,2.04,-0.623,1.88,-0.299,0.354,1.09,0.295,0.241,0.227,0.00427,P074,0.0467248983428561,0.10059500150935,0.131529920395406,0,0,0.308170864968932,0,0.0843197345611572,0,0,0,0.115441001998465,0.0173132021464967,0,0,0.0152388403741215,0.0596758100011794,0,0.233787763684716,0,0,0.0519632956220926,0.0679999999999999,0.143782517083974,1.03287841243081,1.16476033360477,-0.18321045,-0.27758335,-0.21419882,-0.20732421,-0.04994134,-0.25729465,-0.29492788,-0.2352152,-0.21971871,-0.15008669,-0.3113606,-0.2198585,-0.16260682,-0.12453488,0.12822825,0.0999264,-0.0998672,-0.14594698,0.007545681,0.02035379,0.1599162,0.03731294,0.07193353,0.005372949,2.417859e-10,0.6975649,-621.75547337186,-346.804324296574,-968.559797668434,0.894799744507816,2.729536,0.09,3.217,1.972567,12.691344,9.267443,9.267443,2.86356,15.682287,10.401231,35.020862,0.08220063,0.13314431,0.19153277,0.12183887,0.06257295,0.4887787,0.03584265,1.324363e-18,8.885254e-19,8.037501e-20,0,1.1968e-18,5.514394e-18,0.004604469,0,0.01433097,4.722595e-18,2.096453e-19,0.003543858,0.002808992,0,0.04195386,1.172468e-18,1.911339e-17,0.008256544,0.129963,0.02207987,0.01324657,0.009712704,0.01057131,7.165702e-18,3.37934e-18,4.719498e-18,1.369885e-19,3.70799e-18,0.009088961,0,0,6.180019e-18,0.004497588,0,0.007026042,0.02176745,0.02097693,0.04274438
2.12,2.21,-0.778,2.71,-0.81,0.136,5.66,2.63,-0.318,2.1,-0.755,0.182,0.992,0.527,0.209,0.195,0.00295,P044,0,0.144216643896729,0.132743133815368,0.0477916340582038,0,0.379749178691956,0.0220413532388427,0,0.21063630508922,0,0,0,0.0163452500630883,0.229485931315891,0.152894314096224,0.0310212823744518,0.153273833543965,0,0,0,0,0.0215578895197872,0,0.475746204825998,0.879516203680155,1.54175674970373,-0.0321970259,-0.0679576142,0.1175185161,-0.0170731495,0.2617665033,0.1150075399,-0.074735623,0.0005264744,0.0948893579,0.0894507424,0.0017787151,0.1878070299,0.1656722002,0.2751605717,0.1860974254,0.2978646532,0.1226665256,0.1178595866,0.01910049,0.04307517,0.1859742,0.01249273,0.07559509,0.00930849,5.573752e-10,0.6544539,528.493008148104,1063.49223415058,1591.98524229868,0.668450997846292,10.86884,2.3716,6.28846,2.5919,22.23854,20.95559,20.95559,12.21516,12.6054,10.28606,64.0001,0.07207717,0.18360559,0.18821635,0.13380136,0.08355077,0.5240166,0.199208,0.03038467,1.815498e-19,0.05299778,6.317647e-05,0,0,1.175284e-20,0.01736822,0.04261846,7.888816e-19,5.352093e-19,1.679267e-19,0,0.002799437,0.06012273,0,0.08284361,0,0.1011982,0.07754367,0.06039864,0.05764721,0.001154283,0.008224077,0.01291039,0.008460678,0.0001282498,0,0.01351438,2.385732e-18,0.01493911,0,0.00965342,0.05625677,0.01496843,0.09490139,0.07174576,0.1666472
0.291,1.78,-1.38,3.77,0.24,0.0862,2.73,1.88,-1.01,1.25,0.421,0.441,0.502,0.5,0.233,0.206,-0.000968,P029,0,0.265701384960114,0,0.0625160960697315,0.0781019948024581,0,0,0,0.130199579745566,0,0.111670934374551,0,0,0.0867928414662177,0,0,0,0,0,0.297777623913673,0.051257208832505,0,0.886,-0.0024594579638086,1.11919327327414,1.08401766416482,-0.18421038,-0.32430327,-0.4067555,-0.33318546,-0.2126396,-0.29773036,-0.30823663,-0.30837218,-0.3148736,-0.2783281,-0.32608537,-0.34247011,-0.31745964,-0.25606851,-0.08602164,-0.21689876,-0.29308197,-0.26334365,0.009992655,0.01624457,0.1240281,0.04567928,0.06251769,0.002079267,1.077778e-09,0.7394584,-1872.72209337041,-1306.82523232267,-3179.54732569308,0.990456401152053,3.949529,0.5929,2.91344,5.5689,9.879422,4.767957,4.767957,5.11898,14.18344,10.870753,20.399225,0.09568281,0.10496123,0.19224737,0.11223801,0.04605824,0.47210461,4.623851e-19,1.848284e-05,0,6.157019e-19,0,0.02188513,1.312116e-18,0.002776655,0.003699791,0,0,0.04437402,0.007839937,0.002345194,1.254272e-19,0.04128547,0.008655255,1.074397e-17,0.02755412,0.07484974,0.01259223,0.002844408,0.01387091,0.01461124,0,0,9.447978e-19,0,5.580286e-18,0.0215107,0.001419618,0.004999582,8.535349e-18,0.02587681,0.006688596,0.000992814,0.02638466,0.02064274,0.0470274
1.39,2.52,-0.294,2.46,-0.534,0.219,5.42,3.01,0.259,1.22,-1.39,0.457,1.09,0.194,0.202,0.234,0.00746,P026,0,0.0538052915503496,0.0486366062631783,0.215961123844604,0,0.46222797474755,0.051914061582345,0,0,0,0,0,0.0179892965850188,0,0.128855558656341,0.067974794748212,0.249943636691359,0,0,0.0991509583686225,0,0,0.00800000000000001,0.261523469257598,0.981445633099447,1.39645930303758,-0.19488445,0.02207519,0.13793324,0.10892781,0.20914566,0.02987468,-0.03959752,-0.0259402,-0.0170039,0.02567787,0.01967846,-0.04337805,0.19138842,0.20346706,0.0641453,0.15610134,0.02710006,0.06355933,0.003678186,0.03369657,0.2107665,5.693961e-08,0.04355591,0.009440332,9.423742e-11,0.6988624,-202.536716976303,445.232652103422,242.695935127119,0.801730034551239,3.979793,6.4516,7.82612,3.4038,5.541467,17.042929,17.042929,4.33228,12.17612,10.047659,58.3343,0.06530694,0.15100714,0.20953129,0.13998825,0.06257698,0.55476592,0.2883285,0.0006383948,0.0008076022,0,1.805649e-18,2.707851e-18,5.023219e-20,0.002320261,0,0.06159655,0.006268599,0.008156451,0.02086143,8.728253e-19,0.02319873,0.03003669,1.159739e-20,2.672068e-17,0.005330403,0.02391222,0.0897042,0.07207114,0.03061194,0,0,1.782509e-19,2.454227e-18,0.002283582,4.789013e-18,0.03320762,0.006783847,0.00907307,4.43671e-18,0.0489424,0.2469151,0,0.07721661,0.01501834,0.09223495
